Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2024-02-13 05:40:20",6,1,JammedAxis27109,4b9d5cec-0ee5-4368-86dd-1d5a330f00c7,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,0,3,1,1,0,,Win,52.82,2578,2838,142,75,67,0.88,0.33,7,0,0,2,1,0,0,0,8,4,0,0,2,0,0,9,7,925,0,1,401
"2024-02-16 23:23:14",6,1,JammedAxis27109,2d67f697-cba5-43a4-ac10-f3e21a85a424,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,0,787,3,1,1,0,,Win,49.82,6286,3136,285,142,143,1.80,12.00,18,1,1,9,1,0,0,0,10,12,0,0,5,0,0,14,16,2550,0,9,602
"2024-02-16 23:34:41",6,1,JammedAxis27109,eca87eb1-09ff-4110-a944-515fc3e2d1c3,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,787,799,4,1,1,0,,Win,47.73,4066,4227,220,105,115,0.71,-1.33,10,0,1,5,0,0,0,0,14,8,0,0,2,0,0,10,12,1400,0,5,505
"2024-02-22 03:18:15",6,1,JammedAxis27109,b1c510c2-569f-4ed3-9714-e0dbd4f21cbb,"Solitude - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,799,794,5,1,1,0,,Loss,52.61,6147,4513,249,131,118,1.29,7.33,18,2,2,11,0,0,0,0,14,10,0,0,3,0,0,15,12,2725,0,9,556
"2024-02-22 03:28:56",6,1,JammedAxis27109,b0fcde55-da29-4582-aa30-a5d080e13212,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,794,809,3,1,1,0,,Win,53.61,7904,4053,332,178,154,3.38,21.00,27,2,0,13,2,0,0,1,8,6,0,0,10,0,0,18,14,3285,0,12,748
"2024-02-22 03:42:28",6,1,JammedAxis27109,e01deac8-54c5-4a60-be4e-af691b4397e5,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,809,823,3,1,1,0,,Win,52.03,6663,3561,246,128,118,2.38,16.00,19,3,0,10,1,0,0,1,8,15,0,0,6,0,0,20,14,3260,0,7,645
"2024-02-22 03:54:19",6,1,JammedAxis27109,588edeb3-4b8a-4191-a156-81640b6f8741,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,823,837,1,1,1,0,,Win,53.8,7321,3390,303,163,140,2.63,17.33,21,2,0,16,0,0,0,1,8,13,0,0,6,0,0,19,13,3160,0,11,595
"2024-02-22 04:06:48",6,1,JammedAxis27109,6fdd9948-b3f3-4859-84f2-eee419488bb0,"Argyle - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,837,830,6,1,1,0,,Loss,54.82,3659,2447,166,91,75,1.14,2.66,8,2,0,5,0,0,0,0,7,5,0,0,3,0,0,10,7,1125,0,4,381
"2024-02-22 04:27:26",6,1,JammedAxis27109,34015a86-ed32-47c2-9f6e-03664812dd16,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,830,825,6,1,0,0,,Left,51.15,3350,2495,131,67,64,1.25,3.66,10,2,0,3,2,0,0,2,8,5,0,0,4,0,0,12,10,1320,0,2,585
"2024-02-22 04:39:12",6,1,JammedAxis27109,6b14e950-05ff-43e5-9be6-08df3b0f5c0d,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,825,837,4,1,1,0,,Win,52.44,4108,2551,164,86,78,1.71,7.66,12,0,0,5,2,0,0,2,7,8,0,0,5,0,0,14,9,1795,0,6,570
"2024-02-22 04:49:20",6,1,JammedAxis27109,db9aec3f-b68e-46c6-8140-88affc75738b,"Recharge - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,837,833,7,1,1,0,,Loss,46.91,8462,5623,405,190,215,4.10,33.66,41,6,0,18,0,0,0,1,10,8,0,0,8,0,0,24,20,5015,0,21,870
"2024-02-22 05:05:50",6,1,JammedAxis27109,eeeec8fb-6760-44da-b045-20cdbd49845f,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,833,848,1,1,1,0,,Win,50.9,5245,3299,277,141,136,2.25,12.33,18,3,0,11,0,0,0,1,8,7,0,0,9,0,0,13,9,2160,0,5,471
"2024-02-22 05:14:35",6,1,JammedAxis27109,ff145650-4c69-4512-866e-f6b3bdf5d23e,"Streets - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,848,844,7,1,1,0,,Loss,47.37,6581,3544,266,126,140,2.20,14.66,22,4,2,9,0,0,0,0,10,8,0,0,5,0,0,16,12,2760,0,13,556
"2024-02-22 05:25:22",6,1,JammedAxis27109,50b3694b-9a61-434a-b3c8-cb781b1e094d,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,844,844,5,1,0,0,,Left,56.74,6156,5269,215,122,93,1.25,7.00,20,3,1,10,1,0,0,1,16,9,0,0,3,0,0,16,15,2580,0,8,720
"2024-02-22 05:40:16",6,1,JammedAxis27109,cbe3518a-cfff-440f-8b22-50881c48932d,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,844,859,1,1,1,0,,Win,55.44,4396,2780,193,107,86,3.40,14.66,17,1,1,10,0,0,0,0,5,8,0,0,8,0,0,12,7,2100,0,6,519
"2024-02-23 04:33:10",6,1,JammedAxis27109,34265a0e-d555-4568-9923-a0d7d87b14c6,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,859,874,1,1,1,0,,Win,49.86,9051,5047,345,172,173,3.00,24.33,30,1,1,14,1,0,0,0,10,13,0,0,7,0,0,22,17,4375,0,18,810
"2024-02-23 04:48:32",6,1,JammedAxis27109,2a84e670-2735-4758-bb56-3a778e32343f,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,874,869,5,1,1,0,,Loss,45.56,5674,5569,270,123,147,0.84,-1.00,16,1,2,9,0,0,0,1,19,6,0,0,4,0,0,18,16,1960,0,4,667
"2024-02-23 05:02:15",6,1,JammedAxis27109,31cb254b-c9dd-4220-a159-d43f3243e14e,"Argyle - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,869,884,3,1,1,0,,Win,51.25,6676,4757,279,143,136,2.09,14.66,23,2,0,15,1,0,0,1,11,8,0,0,4,0,0,19,15,2735,0,6,767
"2024-02-23 05:17:00",6,1,JammedAxis27109,d562a5d1-a5a3-4fda-b195-be0778416788,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,884,899,3,1,1,0,,Win,58.5,7846,4458,359,210,149,2.50,18.33,25,2,0,14,2,0,0,0,10,10,0,0,11,0,0,19,14,3485,0,16,752
